Date,ConsensusTarget,StockPrice,ForwardDate,StockPrice12mForward
2017-05-26,2.85,3.4969301223754883,2018-05-29,6.146019458770752
2017-05-30,2.85,3.571632146835327,2018-05-30,6.25480318069458
2017-05-31,2.85,3.558812379837036,2018-05-31,6.235025405883789
2017-06-01,2.85,3.559058904647827,2018-06-01,6.369273662567139
2017-06-02,2.85,3.541307210922241,2018-06-04,6.548025131225586
2017-06-05,2.85,3.6490447521209717,2018-06-05,6.553463935852051
2017-06-06,2.85,3.6325273513793945,2018-06-06,6.5554423332214355
2017-06-07,2.85,3.6764116287231445,2018-06-07,6.499815464019775
2017-06-08,2.85,3.943169355392456,2018-06-08,6.484486103057861
2017-06-09,2.85,3.6882452964782715,2018-06-11,6.443444728851318
2017-06-12,2.875,3.697366714477539,2018-06-12,6.491901397705078
2017-06-13,2.84375,3.7326231002807617,2018-06-13,6.487453460693359
2017-06-14,2.84375,3.7405123710632324,2018-06-14,6.598956108093262
2017-06-15,2.84375,3.756537437438965,2018-06-15,6.558162689208984
2017-06-16,2.84375,3.738046646118164,2018-06-18,6.553959369659424
2017-06-19,2.8333333333333335,3.878575086593628,2018-06-19,6.432319641113281
2017-06-20,2.8333333333333335,3.8729045391082764,2018-06-20,6.485229015350342
2017-06-21,2.8333333333333335,3.9315810203552246,2018-06-21,6.356666088104248
2017-06-22,2.8333333333333335,3.904461622238159,2018-06-22,6.204367637634277
2017-06-23,2.8333333333333335,3.7925314903259277,2018-06-25,5.911889553070068
2017-06-26,2.8333333333333335,3.751112461090088,2018-06-26,5.982845306396484
2017-06-27,2.8333333333333335,3.6137914657592773,2018-06-27,5.827829360961914
2017-06-28,2.8333333333333335,3.7412517070770264,2018-06-28,5.954907417297363
2017-06-29,2.8333333333333335,3.6162562370300293,2018-06-29,5.857003211975098
2017-06-30,2.8333333333333335,3.5639894008636475,2018-07-02,5.989025592803955
2017-07-03,2.8333333333333335,3.4350483417510986,2018-07-03,5.8555192947387695
2017-07-05,2.8333333333333335,3.526761531829834,2018-07-05,6.001141548156738
2017-07-06,2.8333333333333335,3.537362813949585,2018-07-06,6.1148681640625
2017-07-07,2.8333333333333335,3.61822772026062,2018-07-09,6.162337303161621
2017-07-10,3.25,3.7893269062042236,2018-07-10,6.261232852935791
2017-07-11,3.25,3.8430728912353516,2018-07-11,6.119814395904541
2017-07-12,3.25,4.006528854370117,2018-07-12,6.211289882659912
2017-07-13,3.25,3.9601802825927734,2018-07-13,6.164069652557373
2017-07-14,3.25,4.066686153411865,2018-07-16,6.136378288269043
2017-07-17,3.25,4.0494279861450195,2018-07-17,6.2721099853515625
2017-07-18,3.25,4.091587066650391,2018-07-18,6.222912788391113
2017-07-19,3.25,4.070383071899414,2018-07-19,6.231069564819336
2017-07-20,3.25,4.129552841186523,2018-07-20,6.202885627746582
2017-07-21,3.25,4.144346714019775,2018-07-23,6.166293621063232
2017-07-24,3.25,4.096269130706787,2018-07-24,6.14898681640625
2017-07-25,3.25,4.076546669006348,2018-07-25,6.227114200592041
2017-07-26,3.25,4.1236371994018555,2018-07-26,6.300542831420898
2017-07-27,3.25,3.987545967102051,2018-07-27,6.230821132659912
2017-07-28,3.25,4.052877902984619,2018-07-30,6.0357537269592285
2017-07-31,3.25,4.006528854370117,2018-07-31,6.053802490234375
2017-08-01,3.25,4.055344581604004,2018-08-01,6.0936079025268555
2017-08-02,3.25,4.052877902984619,2018-08-02,6.1962103843688965
2017-08-03,3.25,4.104405879974365,2018-08-03,6.232800483703613
2017-08-04,3.25,4.122404098510742,2018-08-06,6.280517101287842
2017-08-07,3.25,4.249126434326172,2018-08-07,6.3527092933654785
2017-08-08,3.25,4.198583126068115,2018-08-08,6.38905143737793
2017-08-09,3.25,4.243206977844238,2018-08-09,6.340595245361328
2017-08-10,3.25,4.061507701873779,2018-08-10,6.299306869506836
2017-08-11,3.4107142857142856,3.8450450897216797,2018-08-13,6.332189083099365
2017-08-14,3.578125,4.151740550994873,2018-08-14,6.463469505310059
2017-08-15,3.578125,4.116734027862549,2018-08-15,6.405371189117432
2017-08-16,3.578125,4.071616172790527,2018-08-16,6.364823818206787
2017-08-17,3.578125,3.9808883666992188,2018-08-17,6.0528130531311035
2017-08-18,3.578125,3.9816291332244873,2018-08-20,6.127478122711182
2017-08-21,3.578125,3.923691749572754,2018-08-21,6.262963771820068
2017-08-22,3.767857142857143,4.011042594909668,2018-08-22,6.497835159301758
2017-08-23,4.041666666666667,4.091241836547852,2018-08-23,6.597226142883301
2017-08-24,4.041666666666667,4.0761871337890625,2018-08-24,6.73023796081543
2017-08-25,4.041666666666667,4.042134761810303,2018-08-27,6.821221351623535
2017-08-28,4.041666666666667,4.070759296417236,2018-08-28,6.783641815185547
2017-08-29,4.041666666666667,4.064096450805664,2018-08-29,6.889021396636963
2017-08-30,4.041666666666667,4.088278293609619,2018-08-30,6.872200012207031
2017-08-31,4.041666666666667,4.18105936050415,2018-08-31,6.943195343017578
2017-09-01,4.041666666666667,4.206230163574219,2018-09-04,7.017899513244629
2017-09-05,4.041666666666667,4.093954563140869,2018-09-05,6.887287616729736
2017-09-06,4.041666666666667,4.091486930847168,2018-09-06,6.7462873458862305
2017-09-07,4.041666666666667,4.11048698425293,2018-09-07,6.725013732910156
2017-09-08,4.041666666666667,4.0391740798950195,2018-09-10,6.796009063720703
2017-09-11,4.041666666666667,4.170201778411865,2018-09-11,6.748265266418457
2017-09-12,4.041666666666667,4.185255527496338,2018-09-12,6.634476184844971
2017-09-13,4.041666666666667,4.204008102416992,2018-09-13,6.712150573730469
2017-09-14,4.041666666666667,4.18007230758667,2018-09-14,6.838061809539795
2017-09-15,4.041666666666667,4.4443511962890625,2018-09-17,6.776219367980957
2017-09-18,4.214285714285714,4.6279377937316895,2018-09-18,6.7042341232299805
2017-09-19,4.214285714285714,4.623002052307129,2018-09-19,6.727982521057129
2017-09-20,4.214285714285714,4.5857415199279785,2018-09-20,6.586981296539307
2017-09-21,4.214285714285714,4.460389614105225,2018-09-21,6.516974449157715
2017-09-22,4.214285714285714,4.416959762573242,2018-09-24,6.572633743286133
2017-09-25,4.214285714285714,4.219555377960205,2018-09-25,6.639669418334961
