GradeDate,Firm,currentPriceTarget,priorPriceTarget
2020-06-23,Bernstein,23.125,17.8125
2020-06-23,Deutsche Bank,23.75,21.875
2020-06-23,UBS,100.0,81.25
2020-06-23,Loop Capital,82.5,70.0
2020-06-25,Wedbush,106.25,93.75
2020-06-25,Barclays,81.5,72.0
2020-07-07,Raymond James,100.0,85.0
2020-07-07,Cascend,90.0,81.25
2020-07-08,Deutsche Bank,100.0,95.0
2020-07-13,Wedbush,112.5,106.25
2020-07-13,Morgan Stanley,104.75,85.0
2020-07-15,B of A Securities,102.5,97.5
2020-07-15,Needham,28.125,21.875
2020-07-16,Canaccord Genuity,111.0,77.5
2020-07-24,Wells Fargo,105.0,100.0
2020-07-24,Wolfe Research,19.6875,0.0
2020-07-24,Bernstein,92.5,0.0
2020-07-28,"Monness, Crespi, Hardt",92.5,92.5
2020-07-29,Credit Suisse,85.0,73.75
2020-07-31,DA Davidson,120.0,88.75
2020-07-31,Loop Capital,94.0,82.5
2020-07-31,Bernstein,100.0,92.5
2020-07-31,Jefferies,116.25,101.25
2020-07-31,Barclays,100.0,81.5
2020-07-31,Cascend,31.25,20.3125
2020-07-31,Canaccord Genuity,28.75,27.75
2020-07-31,B of A Securities,105.0,102.5
2020-07-31,Deutsche Bank,110.0,100.0
2020-07-31,Credit Suisse,23.75,21.25
2020-07-31,RBC Capital,111.25,97.5
2020-07-31,Wedbush,118.75,112.5
2020-07-31,Citigroup,28.125,25.0
2020-07-31,Piper Sandler,112.5,77.5
2020-07-31,Raymond James,27.5,25.0
2020-07-31,Morgan Stanley,107.75,104.75
2020-07-31,UBS,26.5625,25.0
2020-08-05,B of A Securities,117.5,105.0
2020-08-05,Wells Fargo,30.3125,28.125
2020-08-05,Bernstein,100.0,100.0
2020-08-10,Wedbush,128.75,118.75
2020-08-14,Bernstein,100.0,100.0
2020-08-24,Morgan Stanley,32.5,26.9375
2020-08-25,Wedbush,150.0,128.75
2020-08-25,Cowen & Co.,33.125,29.375
2020-08-31,Argus Research,150.0,112.5
2020-08-31,"Monness, Crespi, Hardt",144.0,117.5
2020-08-31,Wedbush,150.0,150.0
2020-09-01,B of A Securities,140.0,117.5
2020-09-01,JP Morgan,150.0,115.0
2020-09-01,Deutsche Bank,140.0,480.0
2020-09-10,Baird,133.0,109.0
2020-09-16,Needham,140.0,112.5
2020-09-17,Jefferies,135.0,116.25
2020-09-21,Canaccord Genuity,125.0,112.25
2020-09-21,Citigroup,125.0,112.5
2020-09-22,Raymond James,120.0,110.0
2020-10-12,RBC Capital,132.0,111.0
2020-10-13,Piper Sandler,130.0,0.0
2020-10-14,Credit Suisse,106.0,95.0
2020-10-14,Jefferies,140.0,135.0
2020-10-14,Morgan Stanley,136.0,130.0
2020-10-21,B of A Securities,140.0,140.0
2020-10-22,Piper Sandler,135.0,130.0
2020-10-26,Loop Capital,115.0,135.0
2020-10-30,Raymond James,140.0,120.0
2020-10-30,DA Davidson,133.0,120.0
2020-10-30,B of A Securities,135.0,140.0
2020-12-09,Wedbush,160.0,150.0
