ticker_date,Firm,TargetPrice,StockPriceAtTarget,ForwardDate,StockPrice12mForward
2020-02-18,Barclays,18.5625,77.00772857666016,2021-02-17,127.32023620605469
2020-02-18,Canaccord Genuity,86.25,77.00772857666016,2021-02-17,127.32023620605469
2020-02-18,Goldman Sachs,75.0,77.00772857666016,2021-02-17,127.32023620605469
2020-02-18,Bernstein,75.0,77.00772857666016,2021-02-17,127.32023620605469
2020-02-18,DA Davidson,92.5,77.00772857666016,2021-02-17,127.32023620605469
2020-03-02,Cascend,87.5,72.13378143310547,2021-03-02,121.75415802001953
2020-03-02,Oppenheimer,20.0,72.13378143310547,2021-03-02,121.75415802001953
2020-03-03,Wedbush,100.0,69.84286499023438,2021-03-03,118.77647399902344
2020-03-04,Nomura Instinet,73.75,73.08251953125,2021-03-04,116.89837646484375
2020-03-06,B of A Securities,87.5,69.7728500366211,2021-03-08,113.22981262207031
2020-03-06,Deutsche Bank,73.75,69.7728500366211,2021-03-08,113.22981262207031
2020-03-08,Wedbush,100.0,64.25436401367188,2021-03-08,113.22981262207031
2020-03-10,UBS,83.75,68.88208770751953,2021-03-10,116.75242614746094
2020-03-11,B of A Securities,80.0,66.48977661132812,2021-03-11,118.67915344238281
2020-03-13,Wells Fargo,78.75,67.1029281616211,2021-03-15,120.65454864501953
2020-03-17,Morgan Stanley,82.0,61.041290283203125,2021-03-17,121.40381622314453
2020-03-17,Jefferies,20.0,61.041290283203125,2021-03-17,121.40381622314453
2020-03-17,Goldman Sachs,66.25,61.041290283203125,2021-03-17,121.40381622314453
2020-03-18,Wedbush,83.75,59.5470085144043,2021-03-18,117.28762817382812
2020-03-18,Goldman Sachs,62.5,59.5470085144043,2021-03-18,117.28762817382812
2020-03-19,Canaccord Genuity,75.0,59.09075164794922,2021-03-19,116.76215362548828
2020-03-20,B of A Securities,75.0,55.33933639526367,2021-03-22,120.0707015991211
2020-03-23,Nomura,56.25,54.1637077331543,2021-03-23,119.24356079101562
2020-03-23,Nomura Instinet,56.25,54.1637077331543,2021-03-23,119.24356079101562
2020-03-24,Piper Sandler,65.0,59.597694396972656,2021-03-24,116.85945892333984
2020-03-25,Deutsche Bank,67.5,59.269378662109375,2021-03-25,117.34602355957031
2020-03-26,Bernstein,75.0,62.3883171081543,2021-03-26,117.9493179321289
2020-03-30,UBS,72.5,61.512027740478516,2021-03-30,116.67457580566406
2020-04-01,Argus Research,87.5,58.156524658203125,2021-04-01,119.6911849975586
2020-04-03,Credit Suisse,65.0,58.27722930908203,2021-04-05,122.5131607055664
2020-04-03,Morgan Stanley,74.5,58.27722930908203,2021-04-05,122.5131607055664
2020-04-08,JP Morgan,83.75,64.230224609375,2021-04-08,126.85317993164062
2020-04-09,Nomura Instinet,60.0,64.6937255859375,2021-04-09,129.4221649169922
2020-04-09,Nomura,15.0,64.6937255859375,2021-04-09,129.4221649169922
2020-04-13,Raymond James,76.25,65.96351623535156,2021-04-13,130.81369018554688
2020-04-13,Bernstein,71.25,65.96351623535156,2021-04-13,130.81369018554688
2020-04-16,Baird,78.75,69.20797729492188,2021-04-16,130.55096435546875
2020-04-16,Deutsche Bank,71.25,69.20797729492188,2021-04-16,130.55096435546875
2020-04-17,Goldman Sachs,14.5625,68.26891326904297,2021-04-19,131.21266174316406
2020-04-21,Nomura Instinet,60.0,64.78545379638672,2021-04-21,129.9087677001953
2020-04-23,Daiwa Capital,18.5625,66.3932113647461,2021-04-23,130.7066650390625
2020-04-27,B of A Securities,77.5,68.35821533203125,2021-04-27,130.77479553222656
2020-05-01,Barclays,72.0,69.78252410888672,2021-05-03,128.9745330810547
2020-05-01,DA Davidson,22.1875,69.78252410888672,2021-05-03,128.9745330810547
2020-05-01,UBS,81.25,69.78252410888672,2021-05-03,128.9745330810547
2020-05-01,Deutsche Bank,76.25,69.78252410888672,2021-05-03,128.9745330810547
2020-05-01,B of A Securities,80.0,69.78252410888672,2021-05-03,128.9745330810547
2020-05-01,Canaccord Genuity,77.5,69.78252410888672,2021-05-03,128.9745330810547
2020-05-01,Morgan Stanley,81.5,69.78252410888672,2021-05-03,128.9745330810547
2020-05-01,Nomura Instinet,62.5,69.78252410888672,2021-05-03,128.9745330810547
2020-05-01,JP Morgan,87.5,69.78252410888672,2021-05-03,128.9745330810547
2020-05-01,Cascend,81.25,69.78252410888672,2021-05-03,128.9745330810547
