ticker_date,Firm,TargetPrice,StockPriceAtTarget,ForwardDate,StockPrice12mForward
2020-05-12,Citigroup,80.0,68.1546630859375,2021-05-12,109.0455551147461
2020-06-10,B of A Securities,80.5,72.59131622314453,2021-06-10,120.68635559082031
2020-06-22,B of A Securities,80.5,71.8954849243164,2021-06-22,121.25530242919922
2020-06-24,Goldman Sachs,88.75,71.00538635253906,2021-06-24,121.42330932617188
2020-07-09,Morgan Stanley,85.0,75.26561737060547,2021-07-09,124.41527557373047
2020-07-13,Mizuho,82.5,74.94694519042969,2021-07-13,126.2222671508789
2020-07-13,Jefferies,90.0,74.94694519042969,2021-07-13,126.2222671508789
2020-07-13,Barclays,80.0,74.94694519042969,2021-07-13,126.2222671508789
2020-07-16,Bernstein,87.5,75.08024597167969,2021-07-16,125.85401916503906
2020-07-16,SunTrust Robinson Humphrey,90.25,75.08024597167969,2021-07-16,125.85401916503906
2020-07-20,Credit Suisse,92.5,77.5047378540039,2021-07-20,125.10021209716797
2020-07-20,B of A Securities,80.5,77.5047378540039,2021-07-20,125.10021209716797
2020-07-21,Mizuho,87.5,77.11222839355469,2021-07-21,126.42793273925781
2020-07-27,MKM Partners,85.0,75.79937744140625,2021-07-27,130.7406768798828
2020-07-28,Deutsche Bank,98.75,74.5217056274414,2021-07-28,134.89781188964844
2020-07-29,BMO Capital,87.5,75.50597381591797,2021-07-29,134.58407592773438
2020-07-31,Morgan Stanley,88.0,73.74359130859375,2021-08-02,133.66920471191406
2020-07-31,B of A Securities,86.5,73.74359130859375,2021-08-02,133.66920471191406
2020-07-31,Raymond James,85.0,73.74359130859375,2021-08-02,133.66920471191406
2020-07-31,Canaccord Genuity,90.0,73.74359130859375,2021-08-02,133.66920471191406
2020-07-31,Susquehanna,92.5,73.74359130859375,2021-08-02,133.66920471191406
2020-07-31,Baird,83.75,73.74359130859375,2021-08-02,133.66920471191406
2020-07-31,Wedbush,85.0,73.74359130859375,2021-08-02,133.66920471191406
2020-08-03,JMP Securities,85.0,73.48638153076172,2021-08-03,134.4379119873047
2020-08-25,UBS,98.5,79.5867919921875,2021-08-25,140.83023071289062
2020-09-15,Keybanc,97.75,76.08135986328125,2021-09-15,143.1600799560547
2020-09-23,B of A Securities,92.5,69.85011291503906,2021-09-23,139.9748077392578
2020-09-24,Morgan Stanley,90.0,70.5177001953125,2021-09-24,140.96502685546875
2020-10-12,Deutsche Bank,101.0,77.54191589355469,2021-10-12,135.24969482421875
2020-10-16,Bernstein,90.0,77.69606018066406,2021-10-18,141.52305603027344
2020-10-20,Jefferies,92.5,76.87235260009766,2021-10-20,140.52296447753906
2020-10-23,BMO Capital,95.0,80.9313735961914,2021-10-25,136.23892211914062
2020-10-30,BMO Capital,97.5,80.09527587890625,2021-11-01,142.2357635498047
2020-10-30,Wedbush,92.5,80.09527587890625,2021-11-01,142.2357635498047
2020-10-30,Stifel,85.0,80.09527587890625,2021-11-01,142.2357635498047
2020-10-30,MKM Partners,97.5,80.09527587890625,2021-11-01,142.2357635498047
2020-10-30,Barclays,95.0,80.09527587890625,2021-11-01,142.2357635498047
2020-10-30,Deutsche Bank,112.5,80.09527587890625,2021-11-01,142.2357635498047
