ticker_date,Firm,TargetPrice,StockPriceAtTarget,ForwardDate,StockPrice12mForward
2023-07-27,Goldman Sachs,384.0,308.99652099609375,2024-07-26,462.5946350097656
2023-07-27,Credit Suisse,407.0,308.99652099609375,2024-07-26,462.5946350097656
2023-07-27,Morgan Stanley,375.0,308.99652099609375,2024-07-26,462.5946350097656
2023-07-27,JMP Securities,380.0,308.99652099609375,2024-07-26,462.5946350097656
2023-07-27,Citigroup,385.0,308.99652099609375,2024-07-26,462.5946350097656
2023-07-27,Barclays,410.0,308.99652099609375,2024-07-26,462.5946350097656
2023-07-27,Wells Fargo,389.0,308.99652099609375,2024-07-26,462.5946350097656
2023-07-28,China Renaissance,380.0,322.6466979980469,2024-07-29,462.6046142578125
2023-08-01,JMP Securities,380.0,319.9007873535156,2024-07-31,471.663818359375
2023-08-01,Argus Research,375.0,319.9007873535156,2024-07-31,471.663818359375
2023-08-18,RBC Capital,400.0,280.7843017578125,2024-08-19,525.750732421875
2023-08-18,Loop Capital,375.0,280.7843017578125,2024-08-19,525.750732421875
2023-08-22,Wedbush,350.0,285.0964050292969,2024-08-21,531.591552734375
2023-09-22,Citigroup,385.0,296.4764709472656,2024-09-23,561.1812744140625
2023-09-27,Guggenheim,380.0,295.14813232421875,2024-09-26,564.5917358398438
2023-09-28,JP Morgan,425.0,301.3139953613281,2024-09-27,564.1144409179688
2023-09-28,Oppenheimer,385.0,301.3139953613281,2024-09-27,564.1144409179688
2023-09-28,JMP Securities,380.0,301.3139953613281,2024-09-27,564.1144409179688
2023-09-28,Keybanc,356.0,301.3139953613281,2024-09-27,564.1144409179688
2023-09-28,Morgan Stanley,375.0,301.3139953613281,2024-09-27,564.1144409179688
2023-10-02,Truist Securities,390.0,304.14910888671875,2024-10-01,573.1723022460938
2023-10-04,JP Morgan,400.0,302.91986083984375,2024-10-03,579.436279296875
2023-10-09,Wells Fargo,372.0,315.5885925292969,2024-10-08,589.4984130859375
2023-10-24,Seaport Global,365.0,309.8291931152344,2024-10-23,560.4653930664062
2023-10-26,Piper Sandler,355.0,285.8398742675781,2024-10-25,569.970703125
2023-10-26,Truist Securities,405.0,285.8398742675781,2024-10-25,569.970703125
2023-10-26,Roth MKM,365.0,285.8398742675781,2024-10-25,569.970703125
2023-10-26,RBC Capital,400.0,285.8398742675781,2024-10-25,569.970703125
2023-10-26,Wells Fargo,380.0,285.8398742675781,2024-10-25,569.970703125
2023-10-26,Wedbush,350.0,285.8398742675781,2024-10-25,569.970703125
2023-10-26,Keybanc,380.0,285.8398742675781,2024-10-25,569.970703125
2023-10-26,Barclays,400.0,285.8398742675781,2024-10-25,569.970703125
2023-10-26,Rosenblatt,411.0,285.8398742675781,2024-10-25,569.970703125
2023-11-14,Stifel,405.0,333.38232421875,2024-11-13,576.68212890625
2023-11-22,Tigress Financial,435.0,338.51727294921875,2024-11-21,559.8688354492188
2023-12-27,Wedbush,420.0,354.7149963378906,2024-12-26,600.3824462890625
2024-01-09,BMO Capital,397.0,354.3185119628906,2025-01-08,607.7161865234375
2024-01-10,Mizuho,470.0,367.24505615234375,2025-01-10,612.8308715820312
2024-01-11,Mizuho,470.0,366.4519958496094,2025-01-10,612.8308715820312
2024-01-17,Piper Sandler,415.0,365.163330078125,2025-01-16,608.2933349609375
2024-01-19,JMP Securities,410.0,380.1120300292969,2025-01-21,613.427978515625
2024-01-22,RBC Capital,400.0,378.45654296875,2025-01-21,613.427978515625
2024-01-24,Raymond James,450.0,387.2989196777344,2025-01-23,633.3197021484375
2024-01-29,Jefferies,455.0,397.5290832519531,2025-01-28,671.013427734375
2024-01-30,Keybanc,465.0,396.57745361328125,2025-01-29,673.1626586914062
2024-02-02,RBC Capital,565.0,470.8551330566406,2025-02-03,694.0296630859375
2024-02-02,JP Morgan,535.0,470.8551330566406,2025-02-03,694.0296630859375
2024-02-02,Truist Securities,525.0,470.8551330566406,2025-02-03,694.0296630859375
2024-02-02,Stifel,527.0,470.8551330566406,2025-02-03,694.0296630859375
2024-02-02,UBS,530.0,470.8551330566406,2025-02-03,694.0296630859375
2024-02-02,Oppenheimer,525.0,470.8551330566406,2025-02-03,694.0296630859375
2024-02-02,JMP Securities,500.0,470.8551330566406,2025-02-03,694.0296630859375
2024-02-02,Roth MKM,500.0,470.8551330566406,2025-02-03,694.0296630859375
2024-02-02,Keybanc,575.0,470.8551330566406,2025-02-03,694.0296630859375
2024-02-02,Citigroup,525.0,470.8551330566406,2025-02-03,694.0296630859375
2024-02-02,Barclays,550.0,470.8551330566406,2025-02-03,694.0296630859375
2024-02-02,Goldman Sachs,500.0,470.8551330566406,2025-02-03,694.0296630859375
2024-02-02,Wedbush,520.0,470.8551330566406,2025-02-03,694.0296630859375
2024-02-02,Raymond James,550.0,470.8551330566406,2025-02-03,694.0296630859375
2024-02-02,Susquehanna,550.0,470.8551330566406,2025-02-03,694.0296630859375
2024-02-05,Goldman Sachs,500.0,455.4107666015625,2025-02-04,700.7264404296875
2024-02-09,Tigress Financial,575.0,464.0350036621094,2025-02-10,713.8715209960938
2024-03-18,Wells Fargo,609.0,493.1764221191406,2025-03-18,580.0112915039062
2024-03-18,Roth MKM,500.0,493.1764221191406,2025-03-18,580.0112915039062
2024-04-03,Wells Fargo,600.0,502.86175537109375,2025-04-03,529.4758911132812
2024-04-04,Jefferies,585.0,507.0097351074219,2025-04-04,502.6943359375
2024-04-08,Oppenheimer,585.0,515.2760009765625,2025-04-08,508.3912658691406
2024-04-11,Piper Sandler,600.0,519.1560668945312,2025-04-11,541.377685546875
2024-04-15,Goldman Sachs,555.0,496.4015808105469,2025-04-15,519.4166870117188
2024-04-15,Citigroup,590.0,496.4015808105469,2025-04-15,519.4166870117188
2024-04-16,Stifel,588.0,495.9351806640625,2025-04-16,500.28411865234375
2024-04-16,UBS,610.0,495.9351806640625,2025-04-16,500.28411865234375
2024-04-17,Canaccord Genuity,610.0,490.3879699707031,2025-04-17,499.4574890136719
2024-04-17,Truist Securities,550.0,490.3879699707031,2025-04-17,499.4574890136719
2024-04-18,Bernstein,590.0,497.9595031738281,2025-04-21,482.70526123046875
2024-04-22,Keybanc,555.0,478.04315185546875,2025-04-22,498.2622985839844
2024-04-22,JMP Securities,550.0,478.04315185546875,2025-04-22,498.2622985839844
2024-04-25,Citigroup,550.0,438.0020446777344,2025-04-25,545.062744140625
2024-04-25,Barclays,520.0,438.0020446777344,2025-04-25,545.062744140625
2024-04-25,Bernstein,565.0,438.0020446777344,2025-04-25,545.062744140625
2024-04-25,Guggenheim,500.0,438.0020446777344,2025-04-25,545.062744140625
2024-04-25,TD Cowen,530.0,438.0020446777344,2025-04-25,545.062744140625
2024-04-25,Truist Securities,535.0,438.0020446777344,2025-04-25,545.062744140625
2024-04-25,Keybanc,475.0,438.0020446777344,2025-04-25,545.062744140625
