GradeDate,Firm,currentPriceTarget,priorPriceTarget
2022-01-02,Jefferies,466.6666666666667,466.6666666666667
2022-01-02,Goldman Sachs,375.0,375.0
2022-01-03,Morgan Stanley,400.0,0.0
2022-01-03,CFRA,416.6666666666667,291.6666666666667
2022-01-03,JP Morgan,98.33333333333333,83.33333333333333
2022-01-03,RBC Capital,335.0,316.6666666666667
2022-01-03,Deutsche Bank,400.0,333.3333333333333
2022-01-05,Mizuho,433.3333333333333,316.6666666666667
2022-01-05,Daiwa Capital,383.3333333333333,350.0
2022-01-05,Barclays,108.33333333333333,100.0
2022-01-05,Evercore ISI Group,300.0,250.0
2022-01-18,Credit Suisse,341.6666666666667,276.6666666666667
2022-01-26,Jefferies,466.6666666666667,466.6666666666667
2022-01-26,CFRA,433.3333333333333,416.6666666666667
2022-01-26,Goldman Sachs,400.0,0.0
2022-01-27,Baird,369.3333333333333,296.0
2022-01-27,Oppenheimer,367.6666666666667,360.0
2022-01-27,Citigroup,104.33333333333333,87.33333333333333
2022-01-27,JP Morgan,108.33333333333333,98.33333333333333
2022-01-27,Wells Fargo,303.3333333333333,286.6666666666667
2022-01-31,Credit Suisse,341.6666666666667,0.0
2022-02-14,Piper Sandler,450.0,433.3333333333333
2022-02-25,Daiwa Capital,300.0,326.6666666666667
2022-03-20,Jefferies,416.6666666666667,0.0
2022-04-04,JP Morgan,111.66666666666667,108.33333333333333
2022-04-04,UBS,366.6666666666667,333.3333333333333
2022-04-04,Cowen & Co.,263.3333333333333,220.0
2022-04-18,Piper Sandler,420.0,450.0
2022-04-19,Credit Suisse,375.0,341.6666666666667
2022-04-21,CFRA,450.0,433.3333333333333
2022-04-21,Oppenheimer,430.3333333333333,367.6666666666667
2022-04-21,Wells Fargo,320.0,303.3333333333333
2022-04-21,JP Morgan,131.66666666666666,111.66666666666667
2022-04-21,RBC Capital,391.6666666666667,345.0
2022-04-21,Citigroup,125.0,104.33333333333333
2022-04-22,Bernstein,150.0,0.0
2022-04-22,Deutsche Bank,416.6666666666667,400.0
2022-04-22,Evercore ISI Group,300.0,300.0
2022-05-10,Berenberg,300.0,0.0
2022-05-12,Wells Fargo,300.0,320.0
2022-05-18,Piper Sandler,345.0,420.0
2022-05-19,Wedbush,333.3333333333333,466.6666666666667
2022-05-24,Daiwa Capital,266.6666666666667,383.3333333333333
2022-05-26,Jefferies,350.0,416.6666666666667
2022-06-01,Goldman Sachs,333.3333333333333,400.0
2022-06-02,Bernstein,150.0,150.0
2022-06-03,Cowen & Co.,233.33333333333334,263.3333333333333
2022-06-03,CFRA,400.0,450.0
2022-06-09,UBS,366.6666666666667,0.0
2022-06-10,Barclays,123.33333333333333,108.33333333333333
2022-06-13,RBC Capital,366.6666666666667,391.6666666666667
2022-06-24,Credit Suisse,333.3333333333333,375.0
2022-06-27,Mizuho,383.3333333333333,433.3333333333333
2022-06-28,Deutsche Bank,375.0,416.6666666666667
2022-07-03,Goldman Sachs,333.3333333333333,333.3333333333333
2022-07-05,JP Morgan,128.33333333333334,131.66666666666666
