Date,ConsensusTarget,StockPrice,ForwardDate,StockPrice12mForward
2022-04-29,297.6341463414634,198.72486877441406,2023-05-01,241.06309509277344
2022-05-02,297.6341463414634,209.2921142578125,2023-05-02,237.1573944091797
2022-05-03,297.6341463414634,210.1842498779297,2023-05-03,234.96661376953125
2022-05-04,297.6341463414634,221.46519470214844,2023-05-04,231.4871826171875
2022-05-05,297.6341463414634,206.4669189453125,2023-05-05,230.75360107421875
2022-05-06,297.6341463414634,201.99615478515625,2023-05-08,231.2393798828125
2022-05-09,297.6341463414634,194.50196838378906,2023-05-09,231.33851623535156
2022-05-10,297.6341463414634,195.92941284179688,2023-05-10,231.05101013183594
2022-05-11,297.6341463414634,187.09698486328125,2023-05-11,233.73741149902344
2022-05-12,297.6341463414634,189.5752410888672,2023-05-12,231.77464294433594
2022-05-13,297.6341463414634,196.89097595214844,2023-05-15,236.7806854248047
2022-05-16,297.6341463414634,198.29859924316406,2023-05-16,236.74102783203125
2022-05-17,297.6341463414634,200.8561553955078,2023-05-17,240.37908935546875
2022-05-18,296.5,190.5665283203125,2023-05-18,244.70115661621094
2022-05-19,296.5,189.62478637695312,2023-05-19,243.50167846679688
2022-05-20,296.5,191.855224609375,2023-05-22,246.15834045410156
2022-05-23,296.5,194.52178955078125,2023-05-23,244.59213256835938
2022-05-24,296.8139534883721,179.70193481445312,2023-05-24,247.04061889648438
2022-05-25,296.8139534883721,182.22972106933594,2023-05-25,250.4902801513672
2022-05-26,296.8139534883721,189.96185302734375,2023-05-26,259.75897216796875
2022-05-27,296.8139534883721,193.43136596679688,2023-05-30,260.2347412109375
2022-05-31,296.8139534883721,191.95436096191406,2023-05-31,262.41558837890625
2022-06-01,296.8863636363636,186.9978790283203,2023-06-01,270.2368469238281
2022-06-02,295.1777777777778,197.12889099121094,2023-06-02,270.2368469238281
2022-06-03,295.1777777777778,189.11923217773438,2023-06-05,269.027587890625
2022-06-06,295.1777777777778,192.5590362548828,2023-06-06,268.7598876953125
2022-06-07,295.1777777777778,193.94683837890625,2023-06-07,261.3052978515625
2022-06-08,295.1777777777778,194.92822265625,2023-06-08,262.27685546875
2022-06-09,295.1777777777778,182.3982391357422,2023-06-09,262.64361572265625
2022-06-10,295.0652173913044,174.04164123535156,2023-06-12,268.6904296875
2022-06-13,295.0652173913044,162.83009338378906,2023-06-13,268.9581604003906
2022-06-14,295.0652173913044,162.30470275878906,2023-06-14,270.9704895019531
2022-06-15,295.0652173913044,167.87579345703125,2023-06-15,279.3766174316406
2022-06-16,293.36170212765956,159.4696044921875,2023-06-16,278.5538330078125
2022-06-17,293.36170212765956,162.3146514892578,2023-06-20,281.8548583984375
2022-06-21,293.36170212765956,155.68287658691406,2023-06-21,279.1882629394531
2022-06-22,293.36170212765956,154.49330139160156,2023-06-22,282.4001159667969
2022-06-23,293.36170212765956,157.3680419921875,2023-06-23,286.216552734375
2022-06-24,293.36170212765956,168.6787109375,2023-06-26,276.0458984375
2022-06-27,293.36170212765956,168.0145721435547,2023-06-27,284.5511779785156
2022-06-28,293.36170212765956,159.28125,2023-06-28,282.8064880371094
2022-06-29,291.9375,162.51290893554688,2023-06-29,279.0792236328125
2022-06-30,290.8775510204082,159.8462677001953,2023-06-30,284.4818115234375
2022-07-01,290.8775510204082,158.63690185546875,2023-07-03,283.5301513671875
2022-07-05,290.66,166.7259063720703,2023-07-05,291.80743408203125
2022-07-06,290.66,168.29212951660156,2023-07-06,289.44818115234375
2022-07-07,290.45098039215685,170.69107055664062,2023-07-07,288.0008850097656
2022-07-08,290.45098039215685,169.39247131347656,2023-07-10,291.53985595703125
2022-07-11,290.45098039215685,161.4621124267578,2023-07-11,295.693359375
2022-07-12,290.45098039215685,161.8487091064453,2023-07-12,306.6471252441406
2022-07-13,290.15384615384613,162.0668182373047,2023-07-13,310.68170166015625
2022-07-14,289.77358490566036,156.67416381835938,2023-07-14,306.18121337890625
2022-07-15,289.77358490566036,163.26626586914062,2023-07-17,307.9159851074219
2022-07-18,289.77358490566036,165.7742462158203,2023-07-18,309.33355712890625
2022-07-19,286.81481481481484,174.2498016357422,2023-07-19,313.2591247558594
2022-07-20,286.81481481481484,181.4961700439453,2023-07-20,299.88653564453125
2022-07-21,285.8727272727273,181.57546997070312,2023-07-21,291.69842529296875
2022-07-22,285.8727272727273,167.79647827148438,2023-07-24,289.0715026855469
2022-07-25,283.4035087719298,165.1992645263672,2023-07-25,291.9066162109375
2022-07-26,279.719298245614,157.76455688476562,2023-07-26,295.97088623046875
2022-07-27,279.719298245614,168.10377502441406,2023-07-27,308.99652099609375
2022-07-28,262.27848101265823,159.32093811035156,2023-07-28,322.6466979980469
2022-07-29,260.75,157.7150115966797,2023-07-31,315.8265380859375
2022-08-01,260.75,158.5377655029297,2023-08-01,319.9007873535156
2022-08-02,260.75,158.7955322265625,2023-08-02,311.57391357421875
2022-08-03,247.4090909090909,167.33056640625,2023-08-03,310.463623046875
2022-08-04,246.4126984126984,169.08517456054688,2023-08-04,308.02508544921875
2022-08-05,246.4126984126984,165.65528869628906,2023-08-07,313.8043518066406
2022-08-08,246.03225806451613,168.76795959472656,2023-08-08,309.91845703125
2022-08-09,246.03225806451613,167.0629119873047,2023-08-09,302.5531005859375
2022-08-10,246.03225806451613,176.78750610351562,2023-08-10,303.0784912109375
2022-08-11,246.03225806451613,175.9449462890625,2023-08-11,299.0141906738281
2022-08-12,246.03225806451613,178.92874145507812,2023-08-14,303.5245666503906
