Date,ConsensusTarget,StockPrice,ForwardDate,StockPrice12mForward
2017-03-28,73.0,73.54230499267578,2018-03-28,68.6207504272461
2017-03-29,73.0,73.27330780029297,2018-03-29,68.94155883789062
2017-03-30,73.0,73.55099487304688,2018-04-02,67.45346069335938
2017-03-31,73.0,72.98695373535156,2018-04-02,67.45346069335938
2017-04-03,73.0,73.281982421875,2018-04-03,69.09300231933594
2017-04-04,73.0,74.70509338378906,2018-04-04,70.03755950927734
2017-04-05,73.0,74.30595397949219,2018-04-05,70.05535888671875
2017-04-06,73.0,74.07160949707031,2018-04-06,68.47818756103516
2017-04-07,73.0,74.03692626953125,2018-04-09,68.914794921875
2017-04-10,73.0,74.16707611083984,2018-04-10,70.58999633789062
2017-04-11,73.0,74.56626892089844,2018-04-11,70.15335083007812
2017-04-12,73.0,74.84394836425781,2018-04-12,70.65239715576172
2017-04-13,73.0,74.5228500366211,2018-04-13,71.0355453491211
2017-04-17,73.0,71.48572540283203,2018-04-17,71.2137451171875
2017-04-18,73.0,70.46177673339844,2018-04-18,71.0355453491211
2017-04-19,73.0,70.19276428222656,2018-04-19,71.062255859375
2017-04-20,73.0,71.10391998291016,2018-04-20,70.44742584228516
2017-04-21,73.0,71.06051635742188,2018-04-23,71.4632339477539
2017-04-24,73.0,72.38822174072266,2018-04-24,71.3652114868164
2017-04-25,73.0,70.46177673339844,2018-04-25,72.30084228515625
2017-04-26,73.0,70.25350952148438,2018-04-26,73.55720520019531
2017-04-27,73.0,70.5745849609375,2018-04-27,73.71762084960938
2017-04-28,73.0,71.2080307006836,2018-04-30,72.23846435546875
2017-05-01,73.0,70.9997787475586,2018-05-01,70.4563217163086
2017-05-02,73.0,70.89566040039062,2018-05-02,70.24248504638672
2017-05-03,73.0,70.50515747070312,2018-05-03,69.5385513305664
2017-05-04,73.0,72.0584487915039,2018-05-04,69.85932922363281
2017-05-05,73.0,71.59854888916016,2018-05-07,70.06425476074219
2017-05-08,73.0,70.0018539428711,2018-05-08,70.28704833984375
2017-05-09,73.0,70.10600280761719,2018-05-09,70.63453674316406
2017-05-10,73.0,70.33163452148438,2018-05-10,72.05133819580078
2017-05-11,73.0,70.06085205078125,2018-05-11,73.46813201904297
2017-05-12,73.0,70.03466796875,2018-05-14,74.02058410644531
2017-05-15,73.0,70.13074493408203,2018-05-15,73.2542724609375
2017-05-16,73.0,68.98662567138672,2018-05-16,72.83528137207031
2017-05-17,73.0,68.2442855834961,2018-05-17,73.26596069335938
2017-05-18,73.0,68.38402557373047,2018-05-18,73.63378143310547
2017-05-19,73.0,67.94734954833984,2018-05-21,73.41846466064453
2017-05-22,73.0,67.23121643066406,2018-05-22,73.76837921142578
2017-05-23,73.0,68.11326599121094,2018-05-23,74.18108367919922
2017-05-24,73.0,68.08708190917969,2018-05-24,74.20800018310547
2017-05-25,82.0,68.41896057128906,2018-05-25,74.2618408203125
2017-05-26,82.0,68.16568756103516,2018-05-29,73.96576690673828
2017-05-30,82.0,68.42768859863281,2018-05-30,75.23980712890625
2017-05-31,82.0,69.49317169189453,2018-05-31,76.2984848022461
2017-06-01,82.0,69.8599853515625,2018-06-01,76.1280288696289
2017-06-02,82.0,69.9822769165039,2018-06-04,76.32540130615234
2017-06-05,82.0,69.30106353759766,2018-06-05,76.10113525390625
2017-06-06,82.0,69.07398223876953,2018-06-06,77.0970230102539
2017-06-07,82.0,69.33598327636719,2018-06-07,77.0521469116211
2017-06-08,82.0,69.95606994628906,2018-06-08,77.23161315917969
2017-06-09,82.0,70.77703094482422,2018-06-11,77.03419494628906
2017-06-12,82.0,70.65474700927734,2018-06-12,76.7022476196289
2017-06-13,82.0,70.96044921875,2018-06-13,76.90859985351562
2017-06-14,82.0,71.26611328125,2018-06-14,77.47383117675781
2017-07-17,93.5,73.04778289794922,2018-07-17,80.36286163330078
2017-07-18,93.5,73.10016632080078,2018-07-18,80.77554321289062
2017-07-19,93.5,73.56304168701172,2018-07-19,80.23724365234375
2017-07-20,93.5,74.01717376708984,2018-07-20,79.37593078613281
2017-07-21,93.5,73.93858337402344,2018-07-23,79.74378967285156
2017-07-24,93.5,74.00843048095703,2018-07-24,83.75428771972656
2017-07-25,93.5,71.78138732910156,2018-07-25,86.51766967773438
2017-07-26,93.5,71.4756851196289,2018-07-26,85.39615631103516
2017-07-27,93.5,72.50627899169922,2018-07-27,86.67021942138672
2017-07-28,93.5,72.5761489868164,2018-07-30,87.94424438476562
2017-07-31,93.5,72.1918716430664,2018-07-31,88.65304565429688
2017-08-01,93.5,71.93861389160156,2018-08-01,88.55435180664062
2017-08-02,93.5,71.45826721191406,2018-08-02,89.24519348144531
2017-08-03,93.5,71.55432891845703,2018-08-03,90.24110412597656
2017-08-04,93.5,71.88618469238281,2018-08-06,91.51512908935547
2017-08-07,93.5,71.67659759521484,2018-08-07,91.4613037109375
2017-08-08,93.5,71.58926391601562,2018-08-08,91.75741577148438
2017-08-09,93.5,72.11328887939453,2018-08-09,91.68563079833984
2017-08-10,93.5,71.65911865234375,2018-08-10,91.73943328857422
2017-08-11,93.5,71.32511138916016,2018-08-13,91.909912109375
2017-08-14,93.5,71.62395477294922,2018-08-14,92.4178237915039
2017-08-15,93.5,71.81731414794922,2018-08-15,93.22077178955078
2017-08-16,93.5,70.9207992553711,2018-08-16,94.14997863769531
2017-08-17,93.5,68.3807144165039,2018-08-17,95.22357940673828
2017-08-18,93.5,67.73908233642578,2018-08-20,95.46714782714844
2017-08-21,93.5,68.0115737915039,2018-08-21,94.7905044555664
2017-08-22,93.5,68.7850341796875,2018-08-22,94.75445556640625
2017-08-23,93.5,68.68833923339844,2018-08-23,94.56497955322266
2017-08-24,93.5,69.3123779296875,2018-08-24,95.42203521728516
2017-08-25,93.5,69.2508544921875,2018-08-27,94.82659912109375
2017-08-28,93.5,69.2947998046875,2018-08-28,94.88975524902344
2017-08-29,93.5,69.03992462158203,2018-08-29,95.02507781982422
2017-08-30,93.5,70.74502563476562,2018-08-30,95.1604232788086
2017-08-31,93.5,71.44815063476562,2018-08-31,95.31378936767578
2017-09-01,93.5,70.38468933105469,2018-09-04,94.3845443725586
2017-09-05,93.5,70.1561508178711,2018-09-05,95.37694549560547
2017-09-06,86.0,70.76261138916016,2018-09-06,95.06119537353516
2017-09-07,86.0,71.66791534423828,2018-09-07,96.55876922607422
2017-09-08,86.0,72.88084411621094,2018-09-10,96.0084457397461
2017-09-11,86.0,72.62593078613281,2018-09-11,95.30474090576172
2017-09-12,86.0,72.22163391113281,2018-09-12,95.60248565673828
2017-09-13,86.0,72.45015716552734,2018-09-13,96.15281677246094
2017-09-14,86.0,73.0126724243164,2018-09-14,95.42203521728516
2017-09-15,88.5,72.45893859863281,2018-09-17,95.36791229248047
2017-09-18,88.5,72.52925109863281,2018-09-18,96.42342376708984
2017-09-19,88.5,71.83490753173828,2018-09-19,95.39498901367188
2017-09-20,88.5,72.08979034423828,2018-09-20,95.69268035888672
2017-09-21,88.5,73.24116516113281,2018-09-21,95.92724609375
2017-09-22,88.5,73.75096893310547,2018-09-24,95.25965118408203
2017-09-25,88.5,74.39259338378906,2018-09-25,95.35887908935547
2017-09-26,88.5,74.02342987060547,2018-09-26,95.90921020507812
2017-09-27,88.5,74.4013671875,2018-09-27,96.25203704833984
2017-09-28,88.5,74.7090072631836,2018-09-28,96.81137084960938
2017-09-29,88.5,75.18363952636719,2018-10-01,97.07299041748047
2017-10-02,88.5,75.89556121826172,2018-10-02,97.39778137207031
2017-10-03,88.5,75.98343658447266,2018-10-03,97.99319458007812
2017-10-04,88.5,76.43171691894531,2018-10-04,101.9356689453125
2017-10-05,88.5,77.0381851196289,2018-10-05,103.76705932617188
2017-10-06,88.5,76.53717803955078,2018-10-08,104.16400909423828
2017-10-09,88.5,76.51080322265625,2018-10-09,104.15499877929688
2017-10-10,85.4,75.72856140136719,2018-10-10,102.25141906738281
2017-10-11,85.4,75.64065551757812,2018-10-11,97.35265350341797
2017-10-12,85.4,75.96588897705078,2018-10-12,99.6712417602539
2017-10-13,87.5,76.07134246826172,2018-10-15,99.79752349853516
2017-10-16,87.5,75.54398345947266,2018-10-16,100.16742706298828
2017-10-17,87.5,75.64065551757812,2018-10-17,102.47696685791016
2017-10-18,87.5,75.35061645507812,2018-10-18,102.224365234375
2017-10-19,87.5,75.90435791015625,2018-10-19,100.97034454345703
2017-10-20,87.5,76.66902923583984,2018-10-22,101.06959533691406
2017-10-23,88.28571428571429,76.62506103515625,2018-10-23,99.59002685546875
2017-10-24,88.28571428571429,74.85841369628906,2018-10-24,95.91822814941406
2017-10-25,88.28571428571429,74.5771484375,2018-10-25,97.33462524414062
2017-10-26,88.28571428571429,73.970703125,2018-10-26,95.98137664794922
2017-10-27,88.28571428571429,73.70702362060547,2018-10-29,96.8925552368164
2017-10-30,88.28571428571429,72.64351654052734,2018-10-30,97.74057006835938
2017-10-31,88.28571428571429,72.01946258544922,2018-10-31,97.830810546875
2017-11-01,88.28571428571429,72.85448455810547,2018-11-01,97.30754852294922
2017-11-02,88.28571428571429,73.06541442871094,2018-11-02,96.30614471435547
2017-11-03,88.28571428571429,73.3993911743164,2018-11-05,99.36450958251953
2017-11-06,88.28571428571429,72.89842987060547,2018-11-06,95.5392837524414
2017-11-07,88.28571428571429,73.19723510742188,2018-11-07,98.98558807373047
2017-11-08,88.28571428571429,73.8388671875,2018-11-08,99.32840728759766
2017-11-09,88.28571428571429,73.82128143310547,2018-11-09,101.23198699951172
2017-11-10,88.28571428571429,73.20604705810547,2018-11-12,102.12512969970703
2017-11-13,88.28571428571429,72.8281021118164,2018-11-13,101.39437103271484
2017-11-14,88.28571428571429,72.96076202392578,2018-11-14,99.5655288696289
