ticker_date,Firm,TargetPrice,StockPriceAtTarget,ForwardDate,StockPrice12mForward
2021-10-04,RBC Capital,755.0,260.510009765625,2022-10-04,249.44000244140625
2021-10-04,Baird,764.0,260.510009765625,2022-10-04,249.44000244140625
2021-10-08,Canaccord Genuity,940.0,261.8299865722656,2022-10-10,222.9600067138672
2021-10-14,Barclays,300.0,272.7733459472656,2022-10-14,204.99000549316406
2021-10-15,Jefferies,950.0,281.010009765625,2022-10-17,219.35000610351562
2021-10-18,B of A Securities,900.0,290.03668212890625,2022-10-18,220.19000244140625
2021-10-19,Morgan Stanley,900.0,288.0899963378906,2022-10-19,222.0399932861328
2021-10-21,Baird,888.0,298.0,2022-10-21,214.44000244140625
2021-10-21,Mizuho,950.0,298.0,2022-10-21,214.44000244140625
2021-10-21,Canaccord Genuity,1040.0,298.0,2022-10-21,214.44000244140625
2021-10-21,Wells Fargo,860.0,298.0,2022-10-21,214.44000244140625
2021-10-21,RBC Capital,800.0,298.0,2022-10-21,214.44000244140625
2021-10-21,Wedbush,1100.0,298.0,2022-10-21,214.44000244140625
2021-10-21,Roth Capital,250.0,298.0,2022-10-21,214.44000244140625
2021-10-21,Credit Suisse,830.0,298.0,2022-10-21,214.44000244140625
2021-10-27,Goldman Sachs,1125.0,345.9533386230469,2022-10-27,225.08999633789062
2021-10-28,Piper Sandler,1300.0,359.0133361816406,2022-10-28,228.52000427246094
2021-11-08,Jefferies,1400.0,387.64666748046875,2022-11-08,191.3000030517578
2021-11-17,Exane BNP Paribas,780.0,363.0033264160156,2022-11-17,183.1699981689453
2021-11-19,Wedbush,1400.0,379.0199890136719,2022-11-21,167.8699951171875
2021-12-07,UBS,1000.0,350.5833435058594,2022-12-07,174.0399932861328
2021-12-08,New Street Research,1580.0,356.32000732421875,2022-12-08,173.44000244140625
2021-12-14,Daiwa Capital,1050.0,319.5033264160156,2022-12-14,156.8000030517578
2021-12-22,Baird,888.0,336.2900085449219,2022-12-22,125.3499984741211
2021-12-28,Argus Research,1313.0,362.8233337402344,2022-12-28,112.70999908447266
2021-12-31,Deutsche Bank,1200.0,352.260009765625,2023-01-03,108.0999984741211
2022-01-02,Jefferies,1400.0,399.9266662597656,2023-01-03,108.0999984741211
2022-01-02,Goldman Sachs,1125.0,399.9266662597656,2023-01-03,108.0999984741211
2022-01-03,Morgan Stanley,1200.0,399.9266662597656,2023-01-03,108.0999984741211
2022-01-03,CFRA,1250.0,399.9266662597656,2023-01-03,108.0999984741211
2022-01-03,JP Morgan,295.0,399.9266662597656,2023-01-03,108.0999984741211
2022-01-03,RBC Capital,1005.0,399.9266662597656,2023-01-03,108.0999984741211
2022-01-03,Deutsche Bank,1200.0,399.9266662597656,2023-01-03,108.0999984741211
2022-01-05,Mizuho,1300.0,362.7066650390625,2023-01-05,110.33999633789062
2022-01-05,Daiwa Capital,1150.0,362.7066650390625,2023-01-05,110.33999633789062
2022-01-05,Barclays,325.0,362.7066650390625,2023-01-05,110.33999633789062
2022-01-05,Evercore ISI Group,900.0,362.7066650390625,2023-01-05,110.33999633789062
2022-01-18,Credit Suisse,1025.0,343.5033264160156,2023-01-18,128.77999877929688
2022-01-26,Jefferies,1400.0,312.4700012207031,2023-01-26,160.27000427246094
2022-01-26,CFRA,1300.0,312.4700012207031,2023-01-26,160.27000427246094
2022-01-26,Goldman Sachs,1200.0,312.4700012207031,2023-01-26,160.27000427246094
2022-01-27,Baird,1108.0,276.3666687011719,2023-01-27,177.89999389648438
2022-01-27,Oppenheimer,1103.0,276.3666687011719,2023-01-27,177.89999389648438
2022-01-27,Citigroup,313.0,276.3666687011719,2023-01-27,177.89999389648438
2022-01-27,JP Morgan,325.0,276.3666687011719,2023-01-27,177.89999389648438
2022-01-27,Wells Fargo,910.0,276.3666687011719,2023-01-27,177.89999389648438
2022-01-31,Credit Suisse,1025.0,312.239990234375,2023-01-31,173.22000122070312
2022-02-14,Piper Sandler,1350.0,291.9200134277344,2023-02-14,209.25
2022-02-25,Daiwa Capital,900.0,269.9566650390625,2023-02-27,207.6300048828125
2022-03-20,Jefferies,1250.0,307.0533447265625,2023-03-20,183.25
2022-04-04,JP Morgan,335.0,381.8166809082031,2023-04-04,192.5800018310547
2022-04-04,UBS,1100.0,381.8166809082031,2023-04-04,192.5800018310547
2022-04-04,Cowen & Co.,790.0,381.8166809082031,2023-04-04,192.5800018310547
2022-04-18,Piper Sandler,1260.0,334.7633361816406,2023-04-18,184.30999755859375
2022-04-19,Credit Suisse,1125.0,342.7166748046875,2023-04-19,180.58999633789062
2022-04-21,CFRA,1350.0,336.260009765625,2023-04-21,165.0800018310547
2022-04-21,Oppenheimer,1291.0,336.260009765625,2023-04-21,165.0800018310547
2022-04-21,Wells Fargo,960.0,336.260009765625,2023-04-21,165.0800018310547
2022-04-21,JP Morgan,395.0,336.260009765625,2023-04-21,165.0800018310547
2022-04-21,RBC Capital,1175.0,336.260009765625,2023-04-21,165.0800018310547
2022-04-21,Citigroup,375.0,336.260009765625,2023-04-21,165.0800018310547
2022-04-22,Bernstein,450.0,335.01666259765625,2023-04-24,162.5500030517578
2022-04-22,Deutsche Bank,1250.0,335.01666259765625,2023-04-24,162.5500030517578
2022-04-22,Evercore ISI Group,900.0,335.01666259765625,2023-04-24,162.5500030517578
2022-05-10,Berenberg,900.0,266.67999267578125,2023-05-10,168.5399932861328
2022-05-12,Wells Fargo,900.0,242.6666717529297,2023-05-12,167.97999572753906
2022-05-18,Piper Sandler,1035.0,236.60333251953125,2023-05-18,176.88999938964844
2022-05-19,Wedbush,1000.0,236.47332763671875,2023-05-19,180.13999938964844
